Time,GND_truth_X1,GND_truth_Y1,GND_truth_X2,GND_truth_Y2,est_X1,est_Y1,est_X2,est_Y2,
1.63018e+09,228.802,108.589,131.081,108.542,229.519,112.795,123.499,117.814,
1.63018e+09,228.773,108.921,131.109,108.876,229.519,112.795,123.499,117.814,
1.63018e+09,228.746,109.249,131.137,109.208,229.519,112.795,123.499,117.814,
1.63018e+09,228.746,109.249,131.137,109.208,229.26,112.42,124.644,117.226,
1.63018e+09,228.719,109.578,131.163,109.539,229.26,112.42,124.644,117.226,
1.63018e+09,228.67,110.244,131.212,110.211,229.26,112.42,124.644,117.226,
1.63018e+09,228.67,110.244,131.212,110.211,229.26,112.42,124.644,117.226,
1.63018e+09,228.647,110.579,131.235,110.549,229.26,112.42,124.644,117.226,
1.63018e+09,228.625,110.91,131.257,110.882,229.26,112.42,124.644,117.226,
1.63018e+09,228.585,111.553,131.278,111.209,229.26,112.42,124.644,117.226,
1.63018e+09,228.585,111.553,131.298,111.531,229.26,112.42,124.644,117.226,
1.63018e+09,228.549,112.188,131.335,112.171,229.112,112.336,125.707,116.911,
1.63018e+09,228.549,112.188,131.335,112.171,229.112,112.336,125.707,116.911,
1.63018e+09,228.517,112.821,131.352,112.491,229.112,112.336,125.707,116.911,
1.63018e+09,228.502,113.131,131.368,112.809,229.112,112.336,125.707,116.911,
1.63018e+09,228.502,113.131,131.383,113.122,229.112,112.336,125.707,116.911,
1.63018e+09,228.476,113.726,131.411,113.722,229.112,112.336,125.707,116.911,
1.63018e+09,228.465,114.014,131.423,114.013,229.112,112.336,125.707,116.911,
1.63018e+09,228.454,114.299,131.423,114.013,229.112,112.336,125.707,116.911,
1.63018e+09,228.454,114.299,131.435,114.3,229.112,112.336,125.707,116.911,
1.63018e+09,228.435,114.857,131.457,114.864,229.053,112.515,126.683,116.851,
1.63018e+09,228.426,115.124,131.457,114.864,229.053,112.515,126.683,116.851,
1.63018e+09,228.418,115.38,131.475,115.392,229.053,112.515,126.683,116.851,
1.63018e+09,228.411,115.627,131.484,115.64,229.053,112.515,126.683,116.851,
1.63018e+09,228.411,115.627,131.484,115.64,229.053,112.515,126.683,116.851,
1.63018e+09,228.405,115.866,131.492,115.882,229.053,112.515,126.683,116.851,
1.63018e+09,228.399,116.101,131.499,116.119,229.053,112.515,126.683,116.851,
1.63018e+09,228.394,116.33,131.506,116.351,229.053,112.515,126.683,116.851,
1.63018e+09,228.389,116.551,131.512,116.574,229.053,112.515,126.683,116.851,
1.63018e+09,228.385,116.761,131.518,116.786,229.051,112.882,127.554,116.973,
1.63018e+09,228.381,116.96,131.523,116.987,229.051,112.882,127.554,116.973,
1.63018e+09,228.375,117.331,131.533,117.362,229.051,112.882,127.554,116.973,
1.63018e+09,228.375,117.331,131.533,117.362,229.051,112.882,127.554,116.973,
1.63018e+09,228.37,117.68,131.541,117.714,229.051,112.882,127.554,116.973,
1.63018e+09,228.368,117.846,131.541,117.714,229.051,112.882,127.554,116.973,
1.63018e+09,228.367,118.004,131.548,118.041,229.051,112.882,127.554,116.973,
1.63018e+09,228.365,118.151,131.551,118.19,229.068,113.333,128.298,117.176,
1.63018e+09,228.365,118.151,131.551,118.19,229.068,113.333,128.298,117.176,
1.63018e+09,228.364,118.419,131.554,118.329,229.068,113.333,128.298,117.176,
